failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_189_normalized,smart_194_normalized,smart_197_normalized,smart_197_raw
1,0.778845848,-0.554813047,1,-0.999623724,0.888238641,-0.450865197,0.99746118,1,-0.689740588,0.997155452,-0.997126891
1,0.938269393,-0.556218898,0.998886975,-0.998498632,0.693133697,-0.403773855,0.996484684,1,-0.412808547,0.998236161,-0.996864447
1,-0.26788331,-0.556227061,0.999592465,-0.999170855,0.814381698,-0.484073698,0.997286154,1,-0.778478733,0.998216422,-0.997558924
1,0.782776893,-0.556918478,0.998969043,-0.9986706,0.81505575,-0.472066071,0.997033553,1,-0.600121208,0.997010109,-0.996947121
1,0.779275603,-0.555847889,0.999996683,-0.999668531,0.888147992,-0.488531738,0.99790923,0.999876634,-0.765790201,0.99840785,-0.998103578
1,0.94233516,-0.334263039,0.999078545,-0.99877288,0.70171873,-0.403243969,0.998697716,0.99987823,-0.67765476,1,-0.999053651
1,0.555025499,-0.33353226,1,-0.999428347,0.372293567,-0.20367107,0.599880259,1,-0.419713416,0.99919546,-0.998899654
1,0.851256261,0.109681107,0.999492697,-0.99975681,0.888487633,-0.536774942,0.94444981,1,-0.713251459,1,-0.999644044
1,0.85107064,-0.555965194,0.99970161,-1,0.578396762,-0.523430949,0.999199255,0.999948761,-0.492660489,1,-1
1,0.933424993,-0.557704739,0.998717634,-0.99766577,0.700962014,-0.40395491,0.99628209,0.999754536,-0.680799543,0.997666985,-0.99664022
1,-0.240921085,-0.556735289,0.99973659,-0.999111697,0.968779429,-0.408903306,0.997679313,1,-0.51621152,0.998404223,-0.998024095
1,0.779012427,-0.556391654,1,-0.998773742,0.81444619,-0.520595039,0.996884947,0.999946492,-0.708016111,0.997593169,-0.99718515
1,0.314193747,-0.777777778,1,-1,0.926803404,-0.544252673,0.521271885,1,-0.49413485,1,-0.998633504
1,0.851712076,-0.777777778,0.999898782,-0.999854589,0.888807158,-0.488884987,1,0.999583183,-0.555360362,1,-0.999664036
1,0.78419667,-0.556574926,1,-0.999410426,0.926379863,-0.478028492,0.997687349,1,-0.550537171,0.998440911,-0.998221966
1,0.558646896,-0.777777778,1,-0.999937523,0.447038875,-0.303529861,0.727336369,1,-0.542761988,0.998438561,-0.997948036
1,-0.310572752,-0.557028131,0.999332962,-0.998796084,0.710750489,-0.406521435,0.996888071,1,-0.348601714,0.99868195,-0.997625333
1,0.930242053,-0.777777778,1,-0.999850345,0.775660359,-0.535189853,1,1,-0.681038133,0.999685384,-0.99962422
1,0.780888717,-0.555129671,0.999536015,-0.998608384,0.85171692,-0.437921629,0.99650112,0.999750767,-0.601720199,0.99667917,-0.99664547
1,0.779453491,-0.556018105,0.999586494,-0.999014657,0.852640137,-0.524082904,0.998977424,1,-0.590762467,0.999181483,-0.999149874
1,0.671806033,-0.555220705,0.999491324,-0.998787111,0.888271861,-0.60198916,0.998747553,1,-0.615697751,0.998663297,-0.998378895
1,0.781819638,-0.555414777,0.999794824,-0.999218506,0.965677777,-0.663945728,0.997551839,1,-0.746911728,0.999013154,-0.99819144
1,0.654489733,-0.554730982,1,-1,0.888330562,-0.495889667,0.97304211,0.999792366,-0.693510799,0.999833755,-0.999975298
1,0.785132271,-0.777777778,0.999209861,-0.998296317,0.85494679,-0.44432687,0.996979994,0.99977517,-0.677439472,0.997889263,-0.99725073
1,-0.240239567,-0.555679286,0.999394631,-0.998148318,0.814873818,-0.405540522,0.996283279,0.999970242,-0.303715673,0.99854428,-0.997065829
1,0.779529786,-0.777777778,0.999963941,-0.999673075,0.887818619,-0.500182879,1,0.999892566,-0.631898556,0.999726983,-0.999710309
1,0.775674352,-0.777777778,0.999276185,-0.997430529,0.815675402,-0.436197917,0.996066345,0.999659216,-0.669440423,0.997667832,-0.996652376
1,0.857150058,-0.555905027,0.999254099,-0.998239573,0.851981132,-0.65768713,0.997575051,1,-0.784995441,0.998726913,-0.997927812
1,0.964520842,-0.555124183,0.999581692,-0.99960665,0.890345749,-0.523906126,1,0.999790522,-0.486672436,1,-0.999961026
1,0.777231177,-0.55563735,1,-0.99984476,0.851164893,-0.499519793,0.99682109,1,-0.672896761,0.996878411,-0.996742438
1,0.781343016,-0.55467345,1,-0.999690794,0.926009951,-0.693152937,0.999193917,0.999985265,-0.517851601,0.9992535,-0.99882136
1,0.317472003,-0.777777778,1,-0.999558387,0.92676944,-0.565326524,1,1,-0.569962743,1,-1
1,-0.43324675,-0.556972558,0.999925883,-1,0.812543176,-0.40475227,0.996958775,1,-0.618761835,0.997863552,-0.997557429
1,0.949397105,-0.111834937,0.999539126,-0.999099899,0.668670589,-0.405293231,0.998391259,0.999980176,-0.202497861,0.999505504,-0.998700784
1,0.963365849,-0.556754052,0.999936627,-0.99890107,0.852043101,-0.496283682,0.997160173,1,-0.543163216,0.997818314,-0.997090132
1,0.948471669,-0.776592104,1,-1,0.889828649,-0.642109187,1,0.999775381,-0.647364346,1,-1
1,0.850202554,-0.777777778,1,-0.999492292,0.926527973,-0.489799471,0.478372863,0.999996782,-0.665842412,0.999799374,-0.998992248
1,0.294674907,-0.777777778,1,-1,0.890048964,-0.528618302,0.725251305,0.999884553,-0.70910634,1,-1
1,-0.110710103,-0.555110275,1,-1,0.926117508,-0.738911813,0.617782435,1,-0.506870663,0.9998325,-0.999530418
1,0.782137516,-0.777777778,0.99941285,-0.99822891,0.853043624,-0.49279014,0.996669385,1,-0.752551913,0.997843493,-0.997254774
1,0.359045157,-0.777777778,1,-1,0.926152063,-0.506378811,0.428106684,1,-0.429468957,1,-0.999211315
1,0.782133879,-0.556277543,1,-0.9986746,0.85233152,-0.490749524,0.423522487,1,-0.699070364,0.998009162,-0.997216896
1,0.855963828,-0.556481465,0.999301316,-0.998219197,0.888202579,-0.497725338,0.773547444,0.999841231,-0.796798458,0.99858252,-0.997835054
1,0.853421822,0.109416233,1,-1,0.776571422,-0.490985092,1,0.999925507,-0.383410365,1,-0.999841916
1,0.783202524,-0.556073789,1,-0.998878387,0.889548546,-0.54690571,0.997353084,0.999844038,-0.622937749,0.998449143,-0.998060048
1,-0.369737314,-0.557656891,1,-0.998937335,0.974136558,-0.548003677,0.367420754,0.999737885,-0.666634998,0.997037843,-0.996681128
1,0.617513731,-0.777777778,0.999734616,-1,0.889366318,-0.509773132,0.968202964,0.999936524,-0.791766129,1,-1
1,0.777304481,-0.555217775,0.999109364,-0.998373714,0.814796875,-0.425418988,0.996001255,0.999928251,-0.824003798,0.996797298,-0.996303951
1,0.928374875,-0.555753957,0.998944785,-0.99916093,0.967139028,-0.761577072,0.400773341,0.999960769,-0.845751338,0.997845797,-0.996761898
1,0.964719761,-0.333763651,0.999464785,-0.999394671,0.71184952,-0.64867004,0.998709635,1,-0.818145078,0.999976189,-0.999041768
1,0.953524871,-0.112911571,0.999868752,-0.999469292,0.682316875,-0.374055869,1,1,-0.360277263,1,-0.999780541
1,0.914300282,-0.776896762,1,-1,0.776292978,-0.464794201,1,1,-0.216371074,1,-1
1,-0.399049488,-0.556466648,0.999519899,-1,0.814782322,-0.489517372,0.420120445,1,-0.457881106,0.998446444,-0.997500999
1,0.782094347,-0.555265955,0.999745847,-0.998668755,0.852299776,-0.517875462,0.997976602,1,-0.562643602,0.99952907,-0.998289179
1,-0.194866715,-0.556300289,1,-0.999662564,0.928452488,-0.466065188,0.728794929,1,-0.514253268,0.998513225,-0.997879619
1,0.360005966,-0.556377846,1,-0.998943121,0.969359084,-0.477648231,0.38188215,1,-0.802083627,0.998744046,-0.997113591
1,0.781076302,-0.555585634,1,-0.999455989,0.975720178,-0.494949255,0.438372369,0.999900274,-0.788387812,0.999149609,-0.998128047
1,0.849498195,-0.777777778,1,-0.999908818,0.887508035,-0.536088373,1,1,-0.566064505,1,-1
1,0.556463136,-0.556907435,1,-0.99937661,0.515079866,-0.410555327,0.696116422,1,-0.495528411,0.999226178,-0.999230177
1,0.856710897,-0.776456677,0.998959711,-0.998931075,0.778415499,-0.576017891,0.922406811,0.999670079,-0.757210908,1,-1
1,-0.294517513,-0.556019527,0.999621336,-1,0.815822563,-0.450670039,0.999403957,1,-0.712913078,0.999252903,-0.999217633
1,0.856120688,-0.777777778,0.999988567,-0.99984667,0.888665493,-0.467162901,0.949021264,0.999883154,-0.604737054,1,-1
1,0.299733644,-0.332879273,0.999433332,-0.999914083,0.890134378,0.14761148,0.973234966,1,-0.462846431,1,-0.999600572
1,0.776666128,-0.55615144,0.999262655,-0.99861685,0.853930163,-0.507919678,0.998350634,0.999920885,-0.60550559,0.999076861,-0.998982141
1,0.785400544,-0.556934159,0.999740966,-0.998764059,0.814566466,-0.658591351,0.996965131,1,-0.640214421,0.997809127,-0.997279674
1,-0.221383017,-0.55691252,0.999958496,-0.998346847,0.969339649,-0.671895014,0.996481189,0.999713857,-0.790888891,0.997578218,-0.996849543
1,0.551135083,-0.777777778,1,-1,0.890444962,-0.553694293,0.999309448,0.999827203,-0.263464678,1,-0.999841532
1,0.933570209,-0.777777778,0.999790531,-0.999651845,0.777965515,-0.490582701,0.999470765,0.99979007,-0.72557347,0.999031906,-0.999500467
1,0.774644198,-0.777777778,0.998745102,-0.997807312,0.890084038,-0.544442454,0.730229126,0.999968812,-0.792224323,0.999779291,-0.997201777
1,0.957547059,-0.777777778,1,-0.999885233,0.447227564,-0.265318942,0.829573139,0.999963229,-0.55231302,0.999516764,-0.999854966
1,0.561665905,-0.77725151,1,-0.999837327,0.927105988,-0.557589679,0.754028251,1,-0.571012374,0.998943522,-0.998993331
1,-0.468844912,-0.556997058,0.999715035,-0.998611754,0.815413518,-0.405316921,0.99597886,1,-0.386278784,0.996622628,-0.99638418
1,0.658357672,-0.777777778,0.999712599,-1,0.926989178,-0.501566818,0.954483976,1,-0.576967885,1,-1
1,-0.074330644,-0.556458219,0.999369357,-0.997733503,0.659328958,-0.405728826,0.995847998,1,-0.311848538,0.998283859,-0.996810593
1,0.854097295,-0.777228753,0.99970848,-1,0.926960159,-0.533410379,0.955961013,0.999906443,-0.705135384,1,-1
1,0.849038366,-0.777777778,0.999706675,-1,0.92687249,-0.502823466,0.823989044,1,-0.710259801,1,-0.999930568
1,-0.152033934,-0.777777778,1,-0.998828293,0.463763613,-0.104110113,0.533263969,1,-0.430072337,0.998291473,-0.997829252
1,0.554035024,-0.777777778,0.999919952,-0.999168578,0.575297142,-0.126938683,0.590128787,1,-0.484860366,0.99841595,-0.998003931
1,0.846746975,0.104555802,0.9983967,-0.997853125,0.778100663,-0.596783822,0.365767287,0.99979405,-0.372923728,0.998832727,-0.997164615
1,0.938879994,-0.555220591,1,-1,0.88874545,-0.51007625,0.998953443,1,-0.476397533,1,-0.99982917
1,0.670897762,-0.556396575,1,-1,0.851741053,-0.475350449,0.998980586,0.999966036,-0.556261587,0.999778993,-0.999314534
1,0.777626511,-0.557516064,0.998743185,-0.997271336,0.853115524,-0.501024731,0.315472995,1,-0.597480039,0.997111122,-0.996163067
1,0.779231928,-0.777777778,0.999766818,-0.999509807,0.815644992,-0.493035136,1,0.999575231,-0.713371678,1,-0.999915194
1,0.779132598,-0.777777778,0.998835514,-0.99830421,0.853295006,-0.550783814,0.996884974,1,-0.588599749,0.998596013,-0.997646866
1,0.777577745,-0.777777778,1,-0.999734503,0.974852627,-0.767244785,0.483843293,1,-0.876593078,1,-0.998266215
1,0.778325865,-0.33354138,0.999623815,-0.99862144,0.891032912,-0.59272298,0.997369356,0.999575523,-0.714675449,0.997817576,-0.997305997
1,-0.206819065,-0.554857142,0.999823941,-0.999908559,0.776147416,-0.444911511,0.999789064,0.999657432,-0.741776083,0.999214669,-0.999321569
1,0.780821366,-0.556861558,0.99957497,-0.999268149,0.89024555,-0.47932525,0.998062946,1,-0.555976261,0.998953756,-0.998475328
1,0.782007002,-0.777777778,1,-0.99974989,0.851512277,-0.544117109,0.998559268,0.999961492,-0.593916643,0.999202226,-0.999086293
1,0.781419052,-0.556450833,0.998468109,-0.997478066,0.814232593,-0.652501073,0.996202666,0.999634952,-0.726202381,0.996815034,-0.996309651
1,0.941573562,-0.777777778,0.999166026,-0.997829659,0.814803331,-0.459870428,0.997847293,0.999563736,-0.713441442,0.998554647,-0.998353477
1,-0.420685898,-0.556853452,1,-0.998488007,0.813306233,-0.597305456,0.996032459,0.999600006,-0.771404404,0.996531898,-0.996278366
1,0.853704558,-0.555980076,0.999275051,-0.999138415,0.889004785,-0.629873584,1,0.999908717,-0.598166605,1,-1
1,0.782845274,-0.777585944,0.999126152,-0.998843934,0.816514022,-0.450083017,0.99861228,1,-0.586126992,0.999398238,-0.998316011
1,0.556286442,-0.556043692,0.999276518,-0.998661592,0.990504019,-0.024418079,0.998954481,1,-0.792456507,0.999747681,-0.998776377
1,0.782772341,-0.556825402,0.999333257,-0.999349115,0.814541832,-0.49641068,0.777631314,0.999862169,-0.653286323,0.997533695,-0.99748984
1,-0.252661766,-0.557483937,0.998672398,-0.998369623,0.813708328,-0.40519739,0.996599417,0.999972132,-0.263367934,0.99786103,-0.997274143
1,0.777062409,-0.556120815,0.999050035,-0.998166112,0.888998449,-0.685481101,0.996794013,0.999957404,-0.733478043,0.998002204,-0.997311787
1,0.36456419,-0.777777778,1,-0.999779615,0.926614154,-0.523533071,0.654030245,1,-0.54078131,1,-1
1,0.77818761,-0.556460487,0.999955685,-0.999959828,0.815707502,-0.4657081,0.996966356,0.999895362,-0.859275513,0.997735135,-0.997307023
1,-0.288346311,-0.555955038,0.999279863,-0.998824152,0.71650719,-0.405095002,0.361657688,1,-0.351477117,0.998474552,-0.996877158
1,0.950615789,-0.108666112,1,-0.999615541,0.30826461,-0.335032957,1,1,-0.563568751,0.999625102,-1
1,0.970217145,0.109028786,0.998724468,-0.998535411,0.816586108,-0.451856141,0.997783447,0.999466156,-0.787796118,0.998648344,-0.997665153
1,0.666163195,-0.555480833,0.998997184,-0.998307803,0.814261382,-0.649443019,0.997678453,0.999730376,-0.613414892,0.998527662,-0.997854294
1,-0.145690827,-0.556350172,1,-0.999800785,0.815748932,-0.473555106,0.500173196,0.99995668,-0.716569434,0.997874333,-0.997445259
1,0.778198983,-0.557192889,0.999693794,-0.998087389,0.814720991,-0.493925819,0.995993506,0.99973329,-0.643525968,0.99657157,-0.996382446
1,0.78000112,-0.55605642,0.999808939,-0.998960851,0.889877505,-0.521409495,0.996898916,1,-0.527517148,0.997991539,-0.997544344
1,0.781603725,-0.557125262,1,-0.998806151,0.927167241,-0.555505496,0.372270171,1,-0.869003649,0.997436482,-0.996592788
1,0.29873604,-0.777493249,0.999805039,-1,0.926397889,-0.508512617,0.626480435,1,-0.621079624,1,-1
1,0.980816897,0.10745569,0.999485317,-0.998768286,0.887752552,-0.601239565,0.999388809,0.999770974,-0.604615914,0.999375435,-0.99888292
1,-0.545445096,-0.556096873,1,-0.99938647,0.814562725,-0.649107228,0.396339899,0.999854042,-0.730011605,0.997406072,-0.997295135
1,0.782785862,-0.556457797,0.999973099,-0.998435206,0.813900907,-0.443991812,0.996202265,0.999895069,-0.649337306,0.996676986,-0.996623626
1,0.782440228,-0.555619426,0.99908954,-0.998274451,0.815157158,-0.459549675,0.997098541,0.999878078,-0.817236656,0.997652458,-0.997237192
1,0.311540646,-0.557562818,1,-1,0.927946885,-0.763195972,0.563844545,1,-0.89906504,0.998894276,-0.997944986
1,0.780617964,-0.55605361,0.999586511,-0.998916441,0.816603499,-0.516786825,0.997530694,1,-0.623175727,0.998491965,-0.998120983
1,0.784868721,-0.556145679,0.999636767,-0.999202048,0.851719102,-0.451801655,0.997328371,1,-0.653729076,0.997650824,-0.997331612
1,0.847855958,-0.777777778,0.999824462,-1,0.927374162,-0.492486123,0.935995772,1,-0.412661064,1,-1
1,0.403330205,-0.556328262,0.999983985,-0.999938582,0.775474036,-0.488169986,1,1,-0.277705354,0.99938258,-0.999639674
1,0.852725957,-0.776659674,0.999765018,-1,0.888985969,-0.508188255,0.876325515,0.999951243,-0.626783846,1,-1
1,0.783392188,-0.555775556,1,-0.999934751,0.926693788,-0.544654073,0.496824476,1,-0.543186399,0.998479199,-0.998100352
1,0.449743443,-0.77667633,0.999591823,-0.999419074,0.584017713,-0.302874112,1,1,-0.549746501,1,-1
1,0.780029164,0.108771651,0.998853471,-0.998574608,0.777352724,-0.479869935,0.999762905,1,-0.678306206,1,-0.999109014
1,0.973444405,-0.557076035,0.999488125,-0.999397671,0.816429397,-0.434128667,0.998255431,0.999919263,-0.821000009,0.99866885,-0.998481549
1,0.783078012,-0.556053839,1,-0.999397365,0.889896708,-0.457556906,0.998931789,0.999800632,-0.675451909,0.998722663,-0.998444338
1,0.555457021,-0.776825941,0.999782062,-0.998964459,0.815165099,-0.526781721,0.397169979,0.999786435,-0.406295759,0.998105169,-0.997037422
1,0.779887325,-0.555238104,0.999152965,-0.998495319,0.890258443,-0.486301754,0.997983712,1,-0.68768108,0.998523756,-0.998354207
1,0.06200641,-0.555584208,1,-0.999462965,0.814250362,-0.50092577,0.466367815,1,-0.71009684,0.998630661,-0.99803608
1,0.78095021,-0.776437804,0.999703484,-0.998625745,0.852849592,-0.481241298,0.997741076,1,-0.659651392,0.998705025,-0.998520091
1,0.968445424,-0.113044818,1,-0.999162759,0.292508671,-0.407825893,1,1,-0.343480611,0.999647826,-0.999846014
1,0.340460167,-0.555960048,1,-0.99994306,0.888272085,-0.411262304,0.551634447,1,-0.442156849,0.999349939,-0.998357216
1,-0.238521289,-0.555542366,1,-0.998801693,0.99060745,-0.456689045,0.483741326,1,-0.535280537,0.997842966,-0.99708721
1,0.649417447,-0.112120741,0.999553908,-0.999216315,0.776394589,-0.370128396,0.998149682,0.99982477,-0.27863366,1,-0.999080208
1,0.331465152,-0.334695709,0.999689556,-0.998382973,0.981172778,-0.774994748,0.401064418,1,-0.576755361,0.998028439,-0.996938899
1,0.85143459,-0.777777778,0.999787906,-0.999221211,0.888828669,-0.551856874,0.944650825,0.999882249,-0.701941865,0.999962336,-0.999548774
1,0.775641911,-0.777777778,0.999605707,-0.99937145,0.890170987,-0.483996501,0.997641377,1,-0.629076071,0.999255939,-0.998981888
1,0.782464234,-0.777777778,0.999555304,-0.998754504,0.814406071,-0.461960624,0.999128472,0.999504054,-0.660239404,0.998916065,-0.998827509
1,0.855143791,-0.777777778,0.999457624,-0.99957652,0.889641806,-0.488795585,0.804678546,1,-0.56601218,1,-0.999582649
1,-0.327986917,-0.556743577,0.99996876,-0.999655985,0.814985164,-0.410288695,0.521603763,0.999926482,-0.467784675,0.997967643,-0.997938383
1,0.775777871,-0.555514818,0.998869547,-0.998694927,0.81379165,-0.487967232,0.998714043,0.99946388,-0.621961537,0.998483743,-0.998649676
1,0.961019811,-0.555994595,0.99917293,-0.998839503,0.815790082,-0.447026356,0.996846089,0.999692686,-0.804471527,0.998027887,-0.997222431
1,-0.44256941,-0.556951027,0.998988457,-0.998989788,0.777648877,-0.405244067,0.997834361,0.999903882,-0.54463407,0.999508139,-0.997788339
1,-0.240894993,-0.557028896,0.99969371,-0.998693006,0.85316997,-0.632316028,0.345779021,0.999691798,-0.803729114,0.996887011,-0.996422253
1,0.922422326,-0.777777778,0.999704209,-0.999029002,0.889675973,-0.605268132,0.99867683,0.999924215,-0.454960964,0.99958373,-0.998483603
1,0.853587294,-0.555373418,0.999001629,-0.998970566,0.889600567,-0.570256901,0.997537716,0.999907297,-0.804017653,0.998331773,-0.997875582
1,0.778226114,-0.777777778,0.999787311,-0.999282942,0.887793053,-0.504395036,1,0.999968704,-0.549023773,1,-0.999708497
1,0.955982484,-0.55642812,1,-0.999361608,0.889367244,-0.692801046,0.997259406,0.999914895,-0.527652217,0.997812181,-0.997153843
1,0.996110489,-0.333454652,0.999972263,-0.999003305,0.734686316,-0.371953276,0.851798286,0.999950967,-0.564125585,0.9994963,-0.999208473
1,-0.37356067,-0.556298127,1,-0.998826906,0.889616117,-0.680822605,0.384313503,0.999647715,-0.589460143,0.997176756,-0.996797957
1,0.556888657,-0.554884152,0.999808443,-1,0.777663339,-0.48118519,0.942833117,0.99969625,-0.725277414,0.999775017,-0.999455195
1,-0.127127276,-0.554913847,0.999836992,-0.999503254,0.81360071,-0.477227803,0.997644935,1,-0.541064734,0.998046876,-0.997831508
1,0.780007126,-0.555528411,0.999959597,-0.999594127,0.889171295,-0.537050662,1,1,-0.55377082,1,-1
1,0.340762162,-0.555333219,1,-0.999381798,0.926185157,-0.450672305,0.44006743,1,-0.581659339,0.998872977,-0.998289173
1,0.781658148,-0.335479102,0.998550167,-0.997760302,0.680810451,-0.432311459,0.99595038,1,-0.576393254,0.997065514,-0.996377556
1,0.304858788,-0.777777778,0.999805984,-0.99946898,0.505413611,-0.746191537,0.449085308,0.999689694,-0.439492116,0.998413339,-0.997729366
1,0.332779535,-0.332965588,1,-0.999888105,0.92742456,-0.373496282,0.712766654,1,-0.566859635,1,-1
1,0.943253912,-0.777696622,0.999783787,-0.999063315,0.778661143,-0.532996375,0.998434231,0.999848268,-0.540792489,1,-0.998313812
1,-0.036514474,0.104106296,0.998738366,-0.997912975,0.777998182,-0.688982923,0.996804408,0.99996182,-0.769501744,0.997826824,-0.996947399
1,0.780992544,-0.556548052,0.99942092,-0.997688567,0.813758972,-0.63199752,0.995837809,0.999714993,-0.819743011,0.996945404,-0.996252559
1,0.560436773,-0.556829733,1,-0.99894734,0.853676176,-0.508869361,0.394416151,1,-0.587143885,0.998030105,-0.997233975
1,0.953150508,-0.332507464,0.999922198,-0.999454298,0.727708688,-0.181644242,1,1,-0.544696554,1,-0.999500248
1,0.780988937,-0.55644239,0.999415757,-0.999433013,0.816156928,-0.447670825,0.997288865,1,-0.592879608,0.997830973,-0.997449825
1,0.783884028,-0.556070734,0.999755655,-0.998323719,0.851975286,-0.444424095,0.996316624,1,-0.640901048,0.996788696,-0.996414624
1,0.783216819,-0.777777778,1,-0.999838903,0.852380007,-0.521459263,0.999036824,1,-0.50404863,0.999465458,-0.998970603
1,0.96185453,-0.555674831,1,-0.999543368,0.384797817,-0.349748089,0.716086053,1,-0.449484377,0.999901962,-0.999171062
1,0.317528672,-0.777777778,1,-1,0.926577875,-0.459980893,0.561079994,1,-0.51160677,1,-0.999826825
1,0.312542419,-0.333750653,0.999273323,-1,0.925829878,-0.539893358,0.998537113,1,-0.567876262,1,-0.999754542
1,0.552299887,-0.556322018,0.999670012,-0.99928704,0.411764092,-0.251200735,0.999987425,0.999806996,-0.50164174,0.999285666,-0.999948962
1,0.690872222,-0.77576247,1,-1,0.927067403,-0.516037946,0.588463194,1,-0.261233939,1,-0.999449379
1,0.337782146,-0.333562161,1,-0.99998033,0.889053895,-0.52377735,0.668771507,0.999905957,-0.798897387,0.999449972,-0.99926905
1,0.371621512,-0.555658283,1,-0.999766556,0.927557888,-0.529294595,0.572730569,0.999851734,-0.482832602,0.998896518,-0.998957027
1,0.946047084,-0.109192725,1,-0.999814253,0.889042097,-0.558775839,1,0.999928751,-0.415750187,0.999723631,-1
1,0.851457287,-0.109353653,1,-0.999681689,0.776427507,-0.604331091,1,0.999816907,-0.35414845,1,-1
1,0.943174724,-0.777777778,0.999445477,-0.998885553,0.777392502,-0.405360241,0.997647876,0.999698326,-0.631049691,0.999445776,-0.998207027
1,0.850427373,-0.777777778,0.999623649,-0.999911977,0.890668674,-0.505395177,0.47057192,0.999886722,-0.357760585,0.999542797,-0.997916185
1,-0.513275887,-0.555988913,1,-1,0.888561773,-0.498349144,0.996906287,1,-0.875176097,0.997059962,-0.997007921
1,0.850213964,-0.777777778,0.999259915,-0.99970511,0.925957799,-0.572897546,0.854725657,1,-0.745678542,1,-0.999996772
1,0.778279628,-0.556089465,1,-0.99880458,0.851777254,-0.490556179,0.996919291,0.999931336,-0.556271954,0.997712914,-0.997290456
1,0.940932421,-0.777426749,0.999842954,-1,0.890053416,-0.533713767,0.944731727,1,-0.718707206,0.999861723,-0.999730577
1,0.781001931,-0.555684922,0.999516973,-0.998777957,0.814890658,-0.485802047,0.997553719,0.999525441,-0.665508737,0.997992419,-0.997669829
1,0.780258459,-0.5571486,0.998534776,-0.997778493,0.815590508,-0.623631759,0.996209636,0.999691106,-0.759330954,0.996712353,-0.996328426
1,0.658002149,-0.558092948,0.999811234,-0.999750402,0.581234213,-0.509370038,0.997754031,0.999799902,-0.552505512,0.998683411,-0.99838809
1,0.34045937,-0.777777778,1,-0.999774376,0.927264533,-0.519112523,0.693682156,1,-0.741803053,1,-0.999968448
1,0.777309626,-0.555513159,0.998659012,-0.998357446,0.890028695,-0.576819034,0.997492343,1,-0.59174854,0.998190911,-0.997852062
1,-0.285652915,-0.557294698,0.999400249,-0.99865531,0.814402742,-0.443150092,0.996569505,1,-0.718789346,0.997078562,-0.996540709
1,0.853364317,0.107278586,0.998809122,-0.999239498,0.812833166,-0.475209745,0.999806458,0.999878622,-0.667071469,0.999331479,-0.998671827
1,0.942892009,-0.556816818,0.999801176,-0.999576835,0.968522336,-0.751234428,0.481279438,0.999979788,-0.941658985,0.998638449,-0.99790089
1,0.784683122,-0.555927656,0.998534066,-0.997199606,0.986647634,-0.594776893,0.323066502,1,-1,0.99765309,-0.996408949
1,0.777637366,-0.777777778,0.998729247,-0.997118909,0.852119784,-0.511673731,0.995975758,0.999571902,-0.567703292,0.99747973,-0.996416758
1,0.057931507,-0.33681398,0.999691777,-0.999074835,0.119257131,-0.463910147,0.997481585,0.999883743,-0.590909246,0.998570415,-0.997887713
1,0.347699176,-0.332985727,0.999731091,-0.999890784,0.889038927,-0.571772696,0.695377122,1,-0.469044653,1,-0.999836327
1,-0.031909087,-0.555517549,0.999552515,-0.999473994,0.851734749,-0.405128489,0.997919143,0.999934586,-0.346510453,0.999237865,-0.998818561
1,1,-0.555828379,1,-0.999346111,0.926354358,-0.562547448,0.631867061,1,-0.491792245,0.999822216,-0.998866193
1,-0.204044099,-0.777777778,0.999816527,-0.998972475,0.81803562,-0.448258115,0.499791329,1,-0.685690346,0.997777167,-0.997442423
1,0.856743682,-0.110810072,0.999481251,-0.999568876,0.778347552,-0.56797037,0.974251443,0.999889317,-0.178696376,1,-1
1,0.783975865,-0.557287714,1,-0.998020679,0.973374872,-0.6572788,0.320331479,1,-0.934380711,0.996653383,-0.996178662
1,-0.245004538,-0.5553969,0.999640068,-0.999384821,0.816145593,-0.4103862,0.517681452,1,-0.473129611,0.998323142,-0.997292129
1,0.778571147,-0.335571554,0.999400522,-0.998763472,0.890599465,-0.672257572,0.43793128,0.999972202,-0.794024549,0.998506033,-0.997163829
1,0.783659907,-0.555403194,1,-0.9989606,0.812575547,-0.526796878,0.996955216,0.999946016,-0.722521056,0.997311537,-0.997239044
1,0.775627482,-0.555712389,0.999845729,-0.999519173,0.851602444,-0.519345471,0.997135265,1,-0.577332408,0.997360625,-0.99713866
1,-0.298129607,-0.557043471,0.999790687,-0.999493675,0.926626809,-0.491865106,0.344075637,1,-0.465644045,0.997212611,-0.996443028
1,0.781220235,-0.555270319,0.999882536,-0.999867742,0.815135645,-0.469981892,0.998230804,0.999799047,-0.750236316,0.998460051,-0.998431516
1,0.782220569,-0.555173935,1,-0.998422947,0.888725813,-0.537139993,0.996775658,1,-0.66677574,0.997334344,-0.997040533
1,0.312610328,-0.77742892,0.999895686,-1,0.927042845,-0.502640983,0.675113523,1,-0.502436429,0.999513175,-0.999024567
1,0.93382149,-0.110884305,1,-0.999285856,0.777636154,-0.407156468,0.99991754,1,-0.149346456,1,-1
1,0.560641436,-0.556920688,0.999796541,-0.997519916,0.661996306,-0.27555375,0.503913521,1,-0.513330799,0.998190282,-0.998299628
1,0.343311158,-0.777777778,0.999907229,-0.999373791,0.928267562,-0.751874628,0.50221647,1,-0.286523767,0.99977255,-0.998620125
